Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,11-04,Denver Nuggets,Chicago Bulls,217.5,9.0,-420,330,224,22,1,1,0.238095238095238,0.303030303030303,4.2,3.3,Saturday,123.0,101.0,16912.0,,
0,11-05,Detroit Pistons,Phoenix Suns,218.0,-3.5,138,-164,226,-14,3,1,0.7246376811594204,0.6097560975609756,1.38,1.64,Sunday,106.0,120.0,16912.0,,
0,11-05,San Antonio Spurs,Toronto Raptors,222.0,-3.5,138,-164,239,-7,3,3,0.7246376811594204,0.6097560975609756,1.38,1.64,Sunday,116.0,123.0,16912.0,OT,
0,11-05,Cleveland Cavaliers,Golden State Warriors,223.0,1.5,-120,102,219,11,2,2,0.8333333333333334,0.9803921568627452,1.2,1.02,Sunday,115.0,104.0,16912.0,,
0,11-05,Dallas Mavericks,Charlotte Hornets,235.0,11.5,-590,440,242,6,2,1,0.1694915254237288,0.2272727272727272,5.9,4.4,Sunday,124.0,118.0,16912.0,,
0,11-05,Portland Trail Blazers,Memphis Grizzlies,219.0,-3.5,130,-154,212,-12,2,2,0.7692307692307692,0.6493506493506493,1.3,1.54,Sunday,100.0,112.0,16912.0,,
0,11-06,Indiana Pacers,San Antonio Spurs,239.0,8.5,-375,300,263,41,2,1,0.2666666666666666,0.3333333333333333,3.75,3.0,Monday,152.0,111.0,16912.0,,
0,11-06,Detroit Pistons,Golden State Warriors,224.5,-9.0,320,-405,229,-11,1,1,0.3125,0.2469135802469136,3.2,4.05,Monday,109.0,120.0,16912.0,,
0,11-06,Philadelphia 76ers,Washington Wizards,229.0,11.0,-560,430,274,18,2,3,0.1785714285714285,0.2325581395348837,5.6,4.3,Monday,146.0,128.0,16912.0,,
0,11-06,Orlando Magic,Dallas Mavericks,230.5,-1.5,-104,-112,219,-15,2,1,0.9615384615384616,0.8928571428571428,1.04,1.12,Monday,102.0,117.0,16912.0,,
