date,team,Starter_MP,Starter_FG,Starter_FGA,Starter_FG_PCT,Starter_FG3,Starter_FG3A,Starter_FG3_PCT,Starter_FT,Starter_FTA,Starter_FT_PCT,Starter_ORB,Starter_DRB,Starter_TRB,Starter_AST,Starter_STL,Starter_BLK,Starter_TOV,Starter_PF,Starter_PTS,Starter_PLUS_MINUS
2018-10-24T19:30:00,Miami Heat,30.296666666666663,6.0,10.8,0.5596,2.2,3.4,0.54,3.0,4.2,0.6300000000000001,0.6,6.6,7.2,3.0,0.6,0.6,1.2,2.0,17.2,25.2
2018-10-24T19:30:00,Minnesota Timberwolves,29.686666666666667,5.4,13.2,0.42699999999999994,2.0,4.0,0.5542,1.6,2.6,0.3,2.6,3.6,6.2,3.4,1.6,0.8,1.8,2.0,14.4,-4.4
2018-10-24T19:30:00,New York Knicks,21.35,2.8,8.0,0.3666,1.4,2.6,0.5134000000000001,1.0,1.2,0.3,0.4,3.0,3.4,2.8,0.4,0.2,1.2,2.8,8.0,-16.8
2018-10-24T19:30:00,Toronto Raptors,29.686666666666667,6.4,11.2,0.5426,1.2,3.0,0.43,1.6,2.2,0.45,1.2,4.0,5.2,3.8,1.4,1.0,2.4,2.4,15.6,8.4
2018-10-24T20:00:00,Charlotte Hornets,31.313333333333333,5.0,11.6,0.4542,1.4,4.8,0.26680000000000004,3.2,3.6,0.5818,1.2,3.4,4.6,3.2,1.0,0.8,0.8,1.0,14.6,3.6
2018-10-24T20:00:00,Chicago Bulls,30.70333333333333,4.8,11.2,0.4024,1.8,4.6,0.20060000000000003,2.6,3.6,0.25,1.4,4.4,5.8,2.8,0.2,1.0,1.6,3.8,14.0,-5.8
2018-10-24T20:00:00,Houston Rockets,33.55,5.0,13.0,0.3942,1.4,5.4,0.2738,1.2,2.2,0.13340000000000002,1.8,3.0,4.8,2.8,2.0,0.8,3.0,3.4,12.6,-12.0
2018-10-24T20:00:00,Utah Jazz,32.33,5.0,10.2,0.492,1.4,3.4,0.1888,3.2,4.0,0.8834,1.2,5.6,6.8,3.2,1.2,1.0,3.4,2.6,14.6,11.8
2018-10-24T20:30:00,Indiana Pacers,27.65333333333333,4.6,8.6,0.518,1.2,2.8,0.4166,1.0,1.2,0.3,0.2,3.8,4.0,3.0,0.8,0.4,1.4,1.8,11.4,6.6
2018-10-24T20:30:00,San Antonio Spurs,26.839999999999996,4.8,11.6,0.4444,0.6,1.6,0.3,2.0,2.2,0.5334,2.2,4.4,6.6,2.4,0.2,0.2,1.4,1.6,12.2,-7.2
2018-10-24T21:30:00,Milwaukee Bucks,34.56666666666666,6.8,17.0,0.3908,2.0,6.6,0.2232,5.4,5.6,0.9778,1.2,5.4,6.6,4.4,0.8,1.2,1.8,3.6,21.0,8.4
