date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2023-02-25T19:00:00,Saturday,Charlotte Hornets,108,Miami Heat,103,14589,,
2023-02-25T19:00:00,Saturday,Orlando Magic,108,Indiana Pacers,121,14589,,
2023-02-25T19:30:00,Saturday,New York Knicks,128,New Orleans Pelicans,106,14589,,
2023-02-25T20:00:00,Saturday,Memphis Grizzlies,112,Denver Nuggets,94,14589,,
2023-02-25T20:30:00,Saturday,Philadelphia 76ers,107,Boston Celtics,110,14589,,
2023-02-25T21:00:00,Saturday,Utah Jazz,118,San Antonio Spurs,102,14589,,
2023-02-26T13:00:00,Sunday,Milwaukee Bucks,104,Phoenix Suns,101,14589,,
2023-02-26T15:00:00,Sunday,Atlanta Hawks,129,Brooklyn Nets,127,14589,,
2023-02-26T15:30:00,Sunday,Chicago Bulls,102,Washington Wizards,82,14589,,
2023-02-26T15:30:00,Sunday,Dallas Mavericks,108,Los Angeles Lakers,111,14589,,
2023-02-26T18:00:00,Sunday,Cleveland Cavaliers,118,Toronto Raptors,93,14589,,
2023-02-26T19:00:00,Sunday,Oklahoma City Thunder,115,Sacramento Kings,124,14589,,
2023-02-26T19:30:00,Sunday,Golden State Warriors,109,Minnesota Timberwolves,104,14589,,
2023-02-26T21:00:00,Sunday,Portland Trail Blazers,131,Houston Rockets,114,14589,,
2023-02-26T22:00:00,Sunday,Denver Nuggets,134,Los Angeles Clippers,124,14589,OT,
2023-02-27T19:00:00,Monday,Charlotte Hornets,117,Detroit Pistons,106,14589,,
2023-02-27T19:00:00,Monday,Philadelphia 76ers,99,Miami Heat,101,14589,,
2023-02-27T19:30:00,Monday,New York Knicks,109,Boston Celtics,94,14589,,
2023-02-27T20:00:00,Monday,New Orleans Pelicans,93,Orlando Magic,101,14589,,
2023-02-28T19:30:00,Tuesday,Atlanta Hawks,116,Washington Wizards,119,14589,,
2023-02-28T19:30:00,Tuesday,Brooklyn Nets,104,Milwaukee Bucks,118,14589,,
2023-02-28T19:30:00,Tuesday,Memphis Grizzlies,121,Los Angeles Lakers,109,14589,,
2023-02-28T19:30:00,Tuesday,Toronto Raptors,104,Chicago Bulls,98,14589,,
2023-02-28T20:00:00,Tuesday,Houston Rockets,112,Denver Nuggets,133,14589,,
2023-02-28T20:00:00,Tuesday,Oklahoma City Thunder,117,Sacramento Kings,123,14589,,
2023-02-28T20:30:00,Tuesday,Dallas Mavericks,122,Indiana Pacers,124,14589,,
2023-02-28T21:00:00,Tuesday,Utah Jazz,94,San Antonio Spurs,102,14589,,
2023-02-28T22:00:00,Tuesday,Golden State Warriors,123,Portland Trail Blazers,105,14589,,
2023-02-28T22:00:00,Tuesday,Los Angeles Clippers,101,Minnesota Timberwolves,108,14589,,
2023-03-01T19:00:00,Wednesday,Charlotte Hornets,91,Phoenix Suns,105,19137,,
2023-03-01T19:00:00,Wednesday,Detroit Pistons,115,Chicago Bulls,117,19137,,
2023-03-01T19:30:00,Wednesday,Boston Celtics,117,Cleveland Cavaliers,113,19137,,
2023-03-01T19:30:00,Wednesday,Miami Heat,96,Philadelphia 76ers,119,19137,,
2023-03-01T19:30:00,Wednesday,New York Knicks,142,Brooklyn Nets,118,19137,,
2023-03-01T20:00:00,Wednesday,Oklahoma City Thunder,117,Los Angeles Lakers,123,19137,,
2023-03-01T20:00:00,Wednesday,Milwaukee Bucks,139,Orlando Magic,117,19137,,
2023-03-01T20:00:00,Wednesday,Houston Rockets,99,Memphis Grizzlies,113,19137,,
2023-03-01T22:00:00,Wednesday,Portland Trail Blazers,110,New Orleans Pelicans,121,19137,,
2023-03-02T19:00:00,Thursday,Washington Wizards,119,Toronto Raptors,108,19137,,
2023-03-02T19:30:00,Thursday,Dallas Mavericks,133,Philadelphia 76ers,126,19137,,
2023-03-02T20:30:00,Thursday,San Antonio Spurs,110,Indiana Pacers,99,19137,,
2023-03-02T22:00:00,Thursday,Golden State Warriors,115,Los Angeles Clippers,91,19137,,
2023-03-03T19:00:00,Friday,Charlotte Hornets,106,Orlando Magic,117,19137,,
2023-03-03T19:30:00,Friday,Atlanta Hawks,129,Portland Trail Blazers,111,19137,,
2023-03-03T19:30:00,Friday,Boston Celtics,105,Brooklyn Nets,115,19137,,
2023-03-03T20:00:00,Friday,Oklahoma City Thunder,130,Utah Jazz,103,19137,,
2023-03-03T20:00:00,Friday,Chicago Bulls,104,Phoenix Suns,125,19137,,
2023-03-03T20:00:00,Friday,Miami Heat,120,New York Knicks,122,19137,,
2023-03-03T22:00:00,Friday,Denver Nuggets,113,Memphis Grizzlies,97,19137,,
2023-03-03T22:00:00,Friday,Golden State Warriors,108,New Orleans Pelicans,99,19137,,
2023-03-03T22:00:00,Friday,Sacramento Kings,128,Los Angeles Clippers,127,19137,,
2023-03-03T22:30:00,Friday,Los Angeles Lakers,102,Minnesota Timberwolves,110,19137,,
2023-03-04T17:00:00,Saturday,Washington Wizards,109,Toronto Raptors,116,19137,OT,
2023-03-04T19:30:00,Saturday,Cleveland Cavaliers,114,Detroit Pistons,90,19137,,
2023-03-04T20:00:00,Saturday,Miami Heat,117,Atlanta Hawks,109,19137,,
2023-03-04T20:00:00,Saturday,San Antonio Spurs,110,Houston Rockets,122,19137,,
2023-03-04T20:30:00,Saturday,Milwaukee Bucks,130,Philadelphia 76ers,133,19137,,
2023-03-04T22:00:00,Saturday,Sacramento Kings,134,Minnesota Timberwolves,138,19137,,
2023-03-05T13:00:00,Sunday,Dallas Mavericks,126,Phoenix Suns,130,19137,,
2023-03-05T15:30:00,Sunday,Chicago Bulls,122,Indiana Pacers,125,19137,,
2023-03-05T15:30:00,Sunday,Los Angeles Lakers,113,Golden State Warriors,105,19137,,
2023-03-05T18:00:00,Sunday,Brooklyn Nets,102,Charlotte Hornets,86,19137,,
2023-03-05T18:00:00,Sunday,Orlando Magic,119,Portland Trail Blazers,122,19137,,
2023-03-05T19:00:00,Sunday,Houston Rockets,142,San Antonio Spurs,110,19137,,
2023-03-05T19:00:00,Sunday,Oklahoma City Thunder,129,Utah Jazz,119,19137,,
2023-03-05T19:30:00,Sunday,Washington Wizards,111,Milwaukee Bucks,117,19137,,
2023-03-05T19:30:00,Sunday,Boston Celtics,129,New York Knicks,131,19137,2OT,
2023-03-05T22:00:00,Sunday,Los Angeles Clippers,135,Memphis Grizzlies,129,19137,,
2023-03-06T19:00:00,Monday,Cleveland Cavaliers,118,Boston Celtics,114,19137,OT,
2023-03-06T19:00:00,Monday,Detroit Pistons,104,Portland Trail Blazers,110,19137,,
2023-03-06T19:00:00,Monday,Indiana Pacers,143,Philadelphia 76ers,147,19137,,
2023-03-06T19:30:00,Monday,Miami Heat,130,Atlanta Hawks,128,19137,,
2023-03-06T21:00:00,Monday,Denver Nuggets,118,Toronto Raptors,113,19137,,
2023-03-06T22:00:00,Monday,Sacramento Kings,123,New Orleans Pelicans,108,19137,,
2023-03-07T19:00:00,Tuesday,Orlando Magic,123,Milwaukee Bucks,134,19137,,
2023-03-07T19:00:00,Tuesday,Detroit Pistons,117,Washington Wizards,119,19137,,
2023-03-07T19:30:00,Tuesday,Minnesota Timberwolves,94,Philadelphia 76ers,117,19137,,
2023-03-07T19:30:00,Tuesday,New York Knicks,105,Charlotte Hornets,112,19137,,
2023-03-07T20:00:00,Tuesday,Houston Rockets,96,Brooklyn Nets,118,19137,,
2023-03-07T20:00:00,Tuesday,Oklahoma City Thunder,137,Golden State Warriors,128,19137,,
2023-03-07T20:30:00,Tuesday,Dallas Mavericks,120,Utah Jazz,116,19137,,
2023-03-07T22:00:00,Tuesday,Los Angeles Lakers,112,Memphis Grizzlies,103,19137,,
2023-03-08T19:00:00,Wednesday,Washington Wizards,120,Atlanta Hawks,122,19137,,
2023-03-08T19:30:00,Wednesday,Miami Heat,100,Cleveland Cavaliers,104,19137,,
2023-03-08T19:30:00,Wednesday,New Orleans Pelicans,113,Dallas Mavericks,106,19137,,
2023-03-08T19:30:00,Wednesday,Boston Celtics,115,Portland Trail Blazers,93,19137,,
2023-03-08T21:00:00,Wednesday,Phoenix Suns,132,Oklahoma City Thunder,101,19137,,
2023-03-08T21:00:00,Wednesday,Denver Nuggets,96,Chicago Bulls,117,19137,,
2023-03-08T22:00:00,Wednesday,Los Angeles Clippers,108,Toronto Raptors,100,19137,,
2023-03-09T19:00:00,Thursday,Detroit Pistons,103,Charlotte Hornets,113,19137,,
2023-03-09T19:00:00,Thursday,Indiana Pacers,134,Houston Rockets,125,19137,OT,
2023-03-09T19:00:00,Thursday,Orlando Magic,124,Utah Jazz,131,19137,,
2023-03-09T19:30:00,Thursday,Memphis Grizzlies,131,Golden State Warriors,110,19137,,
2023-03-09T20:00:00,Thursday,Milwaukee Bucks,118,Brooklyn Nets,113,19137,,
2023-03-09T22:00:00,Thursday,Sacramento Kings,122,New York Knicks,117,19137,,
2023-03-10T19:00:00,Friday,Washington Wizards,107,Atlanta Hawks,114,19137,,
2023-03-10T19:00:00,Friday,Philadelphia 76ers,120,Portland Trail Blazers,119,19137,,
2023-03-10T20:00:00,Friday,Miami Heat,119,Cleveland Cavaliers,115,19137,,
2023-03-10T20:00:00,Friday,Minnesota Timberwolves,123,Brooklyn Nets,124,19137,OT,
2023-03-10T20:00:00,Friday,San Antonio Spurs,128,Denver Nuggets,120,19137,,
2023-03-10T22:30:00,Friday,Los Angeles Lakers,122,Toronto Raptors,112,19137,,
2023-03-11T16:00:00,Saturday,Los Angeles Clippers,106,New York Knicks,95,19137,,
2023-03-11T19:00:00,Saturday,Orlando Magic,126,Miami Heat,114,19137,OT,
2023-03-11T19:00:00,Saturday,Charlotte Hornets,111,Utah Jazz,119,19137,,
2023-03-11T19:00:00,Saturday,Detroit Pistons,115,Indiana Pacers,121,19137,,
2023-03-11T19:30:00,Saturday,Atlanta Hawks,125,Boston Celtics,134,19137,,
2023-03-11T20:00:00,Saturday,Memphis Grizzlies,112,Dallas Mavericks,108,19137,,
2023-03-11T20:00:00,Saturday,Houston Rockets,111,Chicago Bulls,119,19137,,
2023-03-11T20:30:00,Saturday,Golden State Warriors,125,Milwaukee Bucks,116,19137,OT,
2023-03-11T20:30:00,Saturday,New Orleans Pelicans,96,Oklahoma City Thunder,110,19137,,
2023-03-11T21:00:00,Saturday,Phoenix Suns,119,Sacramento Kings,128,19137,,
2023-03-12T15:30:00,Sunday,Denver Nuggets,120,Brooklyn Nets,122,19137,,
2023-03-12T17:00:00,Sunday,Charlotte Hornets,108,Cleveland Cavaliers,114,19137,,
2023-03-12T18:00:00,Sunday,Philadelphia 76ers,112,Washington Wizards,93,19137,,
2023-03-12T19:00:00,Sunday,New Orleans Pelicans,127,Portland Trail Blazers,110,19137,,
2023-03-12T19:00:00,Sunday,San Antonio Spurs,90,Oklahoma City Thunder,102,19137,,
2023-03-12T21:00:00,Sunday,Los Angeles Lakers,108,New York Knicks,112,19137,,
2023-03-13T19:00:00,Monday,Detroit Pistons,117,Indiana Pacers,97,19137,,
2023-03-13T19:30:00,Monday,Atlanta Hawks,115,Minnesota Timberwolves,136,19137,,
2023-03-13T19:30:00,Monday,Dallas Mavericks,88,Memphis Grizzlies,104,19137,,
2023-03-13T19:30:00,Monday,Miami Heat,119,Utah Jazz,115,19137,,
2023-03-13T20:00:00,Monday,Houston Rockets,111,Boston Celtics,109,19137,,
2023-03-13T22:00:00,Monday,Golden State Warriors,123,Phoenix Suns,112,19137,,
2023-03-13T22:00:00,Monday,Sacramento Kings,124,Milwaukee Bucks,133,19137,,
2023-03-14T19:00:00,Tuesday,Charlotte Hornets,104,Cleveland Cavaliers,120,19137,,
2023-03-14T19:00:00,Tuesday,Washington Wizards,117,Detroit Pistons,97,19137,,
2023-03-14T19:30:00,Tuesday,Toronto Raptors,125,Denver Nuggets,110,19137,,
2023-03-14T20:00:00,Tuesday,San Antonio Spurs,132,Orlando Magic,114,19137,,
2023-03-14T20:00:00,Tuesday,Oklahoma City Thunder,121,Brooklyn Nets,107,19137,,
2023-03-14T20:00:00,Tuesday,New Orleans Pelicans,108,Los Angeles Lakers,123,19137,,
2023-03-14T22:00:00,Tuesday,Phoenix Suns,104,Milwaukee Bucks,116,19137,,
2023-03-14T22:00:00,Tuesday,Portland Trail Blazers,107,New York Knicks,123,19137,,
2023-03-15T19:30:00,Wednesday,Cleveland Cavaliers,109,Philadelphia 76ers,118,19137,,
2023-03-15T19:30:00,Wednesday,Miami Heat,138,Memphis Grizzlies,119,19137,,
2023-03-15T20:00:00,Wednesday,Chicago Bulls,114,Sacramento Kings,117,19137,,
2023-03-15T20:00:00,Wednesday,Houston Rockets,114,Los Angeles Lakers,110,19137,,
2023-03-15T20:00:00,Wednesday,Minnesota Timberwolves,102,Boston Celtics,104,19137,,
2023-03-15T20:30:00,Wednesday,San Antonio Spurs,128,Dallas Mavericks,137,19137,OT,
2023-03-15T22:00:00,Wednesday,Los Angeles Clippers,134,Golden State Warriors,126,19137,,
2023-03-16T19:00:00,Thursday,Detroit Pistons,100,Denver Nuggets,119,19137,,
2023-03-16T19:30:00,Thursday,Brooklyn Nets,96,Sacramento Kings,101,19137,,
2023-03-16T19:30:00,Thursday,Toronto Raptors,128,Oklahoma City Thunder,111,19137,,
2023-03-16T20:00:00,Thursday,Milwaukee Bucks,123,Indiana Pacers,139,19137,,
2023-03-16T22:00:00,Thursday,Phoenix Suns,116,Orlando Magic,113,19137,,
2023-03-17T19:00:00,Friday,Charlotte Hornets,82,Philadelphia 76ers,121,19137,,
2023-03-17T19:30:00,Friday,Atlanta Hawks,127,Golden State Warriors,119,19137,,
2023-03-17T19:30:00,Friday,Cleveland Cavaliers,117,Washington Wizards,94,19137,,
2023-03-17T20:00:00,Friday,San Antonio Spurs,120,Memphis Grizzlies,126,19137,OT,
2023-03-17T20:00:00,Friday,Houston Rockets,114,New Orleans Pelicans,112,19137,,
2023-03-17T20:00:00,Friday,Chicago Bulls,139,Minnesota Timberwolves,131,19137,2OT,
2023-03-17T22:00:00,Friday,Portland Trail Blazers,112,Boston Celtics,126,19137,,
2023-03-17T22:30:00,Friday,Los Angeles Lakers,110,Dallas Mavericks,111,19137,,
2023-03-18T13:00:00,Saturday,New York Knicks,116,Denver Nuggets,110,19137,,
2023-03-18T15:00:00,Saturday,Los Angeles Clippers,108,Orlando Magic,113,19137,,
2023-03-18T19:00:00,Saturday,Indiana Pacers,121,Philadelphia 76ers,141,19137,,
2023-03-18T19:00:00,Saturday,Toronto Raptors,122,Minnesota Timberwolves,107,19137,,
2023-03-18T20:00:00,Saturday,Memphis Grizzlies,133,Golden State Warriors,119,19137,,
2023-03-18T20:00:00,Saturday,Washington Wizards,118,Sacramento Kings,132,19137,,
2023-03-18T20:00:00,Saturday,Chicago Bulls,113,Miami Heat,99,19137,,
2023-03-18T21:00:00,Saturday,Utah Jazz,118,Boston Celtics,117,19137,,
2023-03-19T15:30:00,Sunday,Brooklyn Nets,102,Denver Nuggets,108,19137,,
2023-03-19T15:30:00,Sunday,Oklahoma City Thunder,124,Phoenix Suns,120,19137,,
2023-03-19T16:00:00,Sunday,San Antonio Spurs,126,Atlanta Hawks,118,19137,,
2023-03-19T18:00:00,Sunday,Detroit Pistons,100,Miami Heat,112,19137,,
2023-03-19T19:00:00,Sunday,Houston Rockets,107,New Orleans Pelicans,117,19137,,
2023-03-19T20:00:00,Sunday,Milwaukee Bucks,118,Toronto Raptors,111,19137,,
2023-03-19T21:00:00,Sunday,Portland Trail Blazers,102,Los Angeles Clippers,117,19137,,
2023-03-19T21:30:00,Sunday,Los Angeles Lakers,111,Orlando Magic,105,19137,,
2023-03-20T19:00:00,Monday,Philadelphia 76ers,105,Chicago Bulls,109,19137,2OT,
2023-03-20T19:00:00,Monday,Charlotte Hornets,115,Indiana Pacers,109,19137,,
2023-03-20T19:30:00,Monday,New York Knicks,134,Minnesota Timberwolves,140,19137,,
2023-03-20T20:00:00,Monday,Houston Rockets,108,Golden State Warriors,121,19137,,
2023-03-20T20:00:00,Monday,Memphis Grizzlies,112,Dallas Mavericks,108,19137,,
2023-03-20T21:00:00,Monday,Utah Jazz,128,Sacramento Kings,120,19137,,
2023-03-21T19:00:00,Tuesday,Orlando Magic,122,Washington Wizards,112,19137,,
2023-03-21T19:30:00,Tuesday,Atlanta Hawks,129,Detroit Pistons,107,19137,,
2023-03-21T19:30:00,Tuesday,Brooklyn Nets,109,Cleveland Cavaliers,115,19137,,
2023-03-21T20:00:00,Tuesday,New Orleans Pelicans,119,San Antonio Spurs,84,19137,,
2023-03-21T22:00:00,Tuesday,Sacramento Kings,109,Boston Celtics,132,19137,,
2023-03-21T22:30:00,Tuesday,Los Angeles Clippers,100,Oklahoma City Thunder,101,19137,,
2023-03-22T19:00:00,Wednesday,Washington Wizards,104,Denver Nuggets,118,19137,,
2023-03-22T19:30:00,Wednesday,Dallas Mavericks,125,Golden State Warriors,127,19137,,
2023-03-22T19:30:00,Wednesday,Miami Heat,127,New York Knicks,120,19137,,
2023-03-22T19:30:00,Wednesday,Toronto Raptors,114,Indiana Pacers,118,19137,,
2023-03-22T20:00:00,Wednesday,Chicago Bulls,91,Philadelphia 76ers,116,19137,,
2023-03-22T20:00:00,Wednesday,Memphis Grizzlies,130,Houston Rockets,125,19137,,
2023-03-22T20:00:00,Wednesday,Milwaukee Bucks,130,San Antonio Spurs,94,19137,,
2023-03-22T20:00:00,Wednesday,Minnesota Timberwolves,125,Atlanta Hawks,124,19137,,
2023-03-22T21:00:00,Wednesday,Utah Jazz,115,Portland Trail Blazers,127,19137,,
2023-03-22T22:00:00,Wednesday,Los Angeles Lakers,122,Phoenix Suns,111,19137,,
2023-03-23T19:00:00,Thursday,Orlando Magic,111,New York Knicks,106,19137,,
2023-03-23T19:30:00,Thursday,Brooklyn Nets,114,Cleveland Cavaliers,116,19137,,
2023-03-23T20:00:00,Thursday,New Orleans Pelicans,115,Charlotte Hornets,96,19137,,
2023-03-23T22:30:00,Thursday,Los Angeles Clippers,127,Oklahoma City Thunder,105,19137,,
2023-03-24T19:00:00,Friday,Boston Celtics,120,Indiana Pacers,95,19137,,
2023-03-24T19:00:00,Friday,Washington Wizards,136,San Antonio Spurs,124,19137,,
2023-03-24T19:30:00,Friday,Toronto Raptors,118,Detroit Pistons,97,19137,,
2023-03-24T20:00:00,Friday,Memphis Grizzlies,151,Houston Rockets,114,19137,,
2023-03-24T20:30:00,Friday,Dallas Mavericks,109,Charlotte Hornets,117,19137,,
2023-03-24T21:00:00,Friday,Utah Jazz,116,Milwaukee Bucks,144,19137,,
2023-03-24T22:00:00,Friday,Golden State Warriors,120,Philadelphia 76ers,112,19137,,
2023-03-24T22:00:00,Friday,Portland Trail Blazers,96,Chicago Bulls,124,19137,,
2023-03-24T22:00:00,Friday,Sacramento Kings,135,Phoenix Suns,127,19137,,
2023-03-24T22:30:00,Friday,Los Angeles Lakers,116,Oklahoma City Thunder,111,19137,,
2023-03-25T17:00:00,Saturday,Atlanta Hawks,143,Indiana Pacers,130,19137,,
2023-03-25T20:00:00,Saturday,Miami Heat,100,Brooklyn Nets,129,19137,,
2023-03-25T21:00:00,Saturday,Denver Nuggets,129,Milwaukee Bucks,106,19137,,
2023-03-25T22:00:00,Saturday,Phoenix Suns,125,Philadelphia 76ers,105,19137,,
2023-03-25T22:00:00,Saturday,Sacramento Kings,121,Utah Jazz,113,19137,,
2023-03-25T22:30:00,Saturday,Los Angeles Clippers,110,New Orleans Pelicans,131,19137,,
2023-03-26T13:00:00,Sunday,Charlotte Hornets,110,Dallas Mavericks,104,19137,,
2023-03-26T15:30:00,Sunday,Los Angeles Lakers,108,Chicago Bulls,118,19137,,
2023-03-26T18:00:00,Sunday,Atlanta Hawks,119,Memphis Grizzlies,123,19137,,
2023-03-26T18:00:00,Sunday,Boston Celtics,137,San Antonio Spurs,93,19137,,
2023-03-26T18:00:00,Sunday,Cleveland Cavaliers,108,Houston Rockets,91,19137,,
2023-03-26T18:00:00,Sunday,Orlando Magic,119,Brooklyn Nets,106,19137,,
2023-03-26T18:00:00,Sunday,Toronto Raptors,114,Washington Wizards,104,19137,,
2023-03-26T19:00:00,Sunday,Portland Trail Blazers,112,Oklahoma City Thunder,118,19137,,
2023-03-26T20:30:00,Sunday,Golden State Warriors,96,Minnesota Timberwolves,99,19137,,
2023-03-27T19:00:00,Monday,Detroit Pistons,117,Milwaukee Bucks,126,19137,,
2023-03-27T19:00:00,Monday,Indiana Pacers,104,Dallas Mavericks,127,19137,,
2023-03-27T19:30:00,Monday,New York Knicks,137,Houston Rockets,115,19137,,
2023-03-27T21:00:00,Monday,Utah Jazz,103,Phoenix Suns,117,19137,,
2023-03-27T21:30:00,Monday,Denver Nuggets,116,Philadelphia 76ers,111,19137,,
2023-03-27T22:00:00,Monday,Portland Trail Blazers,90,New Orleans Pelicans,124,19137,,
2023-03-27T22:00:00,Monday,Sacramento Kings,115,Minnesota Timberwolves,119,19137,,
2023-03-27T22:30:00,Monday,Los Angeles Clippers,124,Chicago Bulls,112,19137,,
2023-03-28T19:00:00,Tuesday,Washington Wizards,130,Boston Celtics,111,19137,,
2023-03-28T19:30:00,Tuesday,Toronto Raptors,106,Miami Heat,92,19137,,
2023-03-28T19:30:00,Tuesday,Atlanta Hawks,120,Cleveland Cavaliers,118,19137,,
2023-03-28T20:00:00,Tuesday,Memphis Grizzlies,113,Orlando Magic,108,19137,,
2023-03-28T20:00:00,Tuesday,Oklahoma City Thunder,134,Charlotte Hornets,137,19137,,
2023-03-28T22:00:00,Tuesday,Golden State Warriors,120,New Orleans Pelicans,109,19137,,
2023-03-29T19:00:00,Wednesday,Indiana Pacers,136,Milwaukee Bucks,149,19137,,
2023-03-29T19:30:00,Wednesday,Brooklyn Nets,123,Houston Rockets,114,19137,,
2023-03-29T19:30:00,Wednesday,New York Knicks,101,Miami Heat,92,19137,,
2023-03-29T19:30:00,Wednesday,Philadelphia 76ers,116,Dallas Mavericks,108,19137,,
2023-03-29T20:00:00,Wednesday,Oklahoma City Thunder,107,Detroit Pistons,106,19137,,
2023-03-29T20:00:00,Wednesday,San Antonio Spurs,117,Utah Jazz,128,19137,,
2023-03-29T20:00:00,Wednesday,Chicago Bulls,110,Los Angeles Lakers,121,19137,,
2023-03-29T20:00:00,Wednesday,Memphis Grizzlies,132,Los Angeles Clippers,141,19137,,
2023-03-29T22:00:00,Wednesday,Phoenix Suns,107,Minnesota Timberwolves,100,19137,,
2023-03-29T22:00:00,Wednesday,Portland Trail Blazers,80,Sacramento Kings,120,19137,,
2023-03-30T19:30:00,Thursday,Milwaukee Bucks,99,Boston Celtics,140,19137,,
2023-03-30T22:00:00,Thursday,Denver Nuggets,88,New Orleans Pelicans,107,19137,,
2023-03-31T19:00:00,Friday,Philadelphia 76ers,117,Toronto Raptors,110,19137,,
2023-03-31T19:00:00,Friday,Washington Wizards,109,Orlando Magic,116,19137,,
2023-03-31T19:00:00,Friday,Charlotte Hornets,91,Chicago Bulls,121,19137,,
2023-03-31T19:00:00,Friday,Indiana Pacers,121,Oklahoma City Thunder,117,19137,,
2023-03-31T19:30:00,Friday,Brooklyn Nets,124,Atlanta Hawks,107,19137,,
2023-03-31T19:30:00,Friday,Cleveland Cavaliers,116,New York Knicks,130,19137,,
2023-03-31T19:30:00,Friday,Boston Celtics,122,Utah Jazz,114,19137,,
2023-03-31T20:00:00,Friday,Houston Rockets,121,Detroit Pistons,115,19137,,
2023-03-31T20:00:00,Friday,Memphis Grizzlies,108,Los Angeles Clippers,94,19137,,
2023-03-31T20:00:00,Friday,Minnesota Timberwolves,111,Los Angeles Lakers,123,19137,,
2023-03-31T22:00:00,Friday,Golden State Warriors,130,San Antonio Spurs,115,19137,,
2023-03-31T22:00:00,Friday,Portland Trail Blazers,114,Sacramento Kings,138,19137,,
2023-03-31T22:30:00,Friday,Phoenix Suns,100,Denver Nuggets,93,19137,,
2023-04-01T19:30:00,Saturday,Miami Heat,129,Dallas Mavericks,122,20011,,
2023-04-01T20:30:00,Saturday,New Orleans Pelicans,122,Los Angeles Clippers,114,20011,,
2023-04-02T13:00:00,Sunday,Charlotte Hornets,108,Toronto Raptors,128,20011,,
2023-04-02T15:30:00,Sunday,Brooklyn Nets,111,Utah Jazz,110,20011,,
2023-04-02T15:30:00,Sunday,Chicago Bulls,128,Memphis Grizzlies,107,20011,,
2023-04-02T15:30:00,Sunday,Minnesota Timberwolves,105,Portland Trail Blazers,107,20011,,
2023-04-02T18:00:00,Sunday,Atlanta Hawks,132,Dallas Mavericks,130,20011,OT,
2023-04-02T18:00:00,Sunday,New York Knicks,118,Washington Wizards,109,20011,,
2023-04-02T18:00:00,Sunday,Orlando Magic,128,Detroit Pistons,102,20011,,
2023-04-02T18:00:00,Sunday,Sacramento Kings,134,San Antonio Spurs,142,20011,OT,
2023-04-02T19:00:00,Sunday,Houston Rockets,109,Los Angeles Lakers,134,20011,,
2023-04-02T19:00:00,Sunday,Oklahoma City Thunder,118,Phoenix Suns,128,20011,,
2023-04-02T20:00:00,Sunday,Milwaukee Bucks,117,Philadelphia 76ers,104,20011,,
2023-04-02T20:00:00,Sunday,Cleveland Cavaliers,115,Indiana Pacers,105,20011,,
2023-04-02T20:30:00,Sunday,Denver Nuggets,112,Golden State Warriors,110,20011,,
2023-04-04T19:00:00,Tuesday,Charlotte Hornets,100,Toronto Raptors,120,20011,,
2023-04-04T19:00:00,Tuesday,Detroit Pistons,105,Miami Heat,118,20011,,
2023-04-04T19:00:00,Tuesday,Orlando Magic,113,Cleveland Cavaliers,117,20011,,
2023-04-04T19:00:00,Tuesday,Washington Wizards,128,Milwaukee Bucks,140,20011,,
2023-04-04T19:30:00,Tuesday,Brooklyn Nets,102,Minnesota Timberwolves,107,20011,,
2023-04-04T20:00:00,Tuesday,Philadelphia 76ers,103,Boston Celtics,101,20011,,
2023-04-04T20:00:00,Tuesday,Memphis Grizzlies,119,Portland Trail Blazers,109,20011,,
2023-04-04T20:00:00,Tuesday,New Orleans Pelicans,103,Sacramento Kings,121,20011,,
2023-04-04T20:00:00,Tuesday,Chicago Bulls,105,Atlanta Hawks,123,20011,,
2023-04-04T20:00:00,Tuesday,Houston Rockets,124,Denver Nuggets,103,20011,,
2023-04-04T21:00:00,Tuesday,Utah Jazz,133,Los Angeles Lakers,135,20011,OT,
2023-04-04T22:00:00,Tuesday,Golden State Warriors,136,Oklahoma City Thunder,125,20011,,
2023-04-04T22:00:00,Tuesday,Phoenix Suns,115,San Antonio Spurs,94,20011,,
2023-04-05T19:00:00,Wednesday,Detroit Pistons,108,Brooklyn Nets,123,20011,,
2023-04-05T19:00:00,Wednesday,Indiana Pacers,129,New York Knicks,138,20011,,
2023-04-05T19:30:00,Wednesday,Boston Celtics,97,Toronto Raptors,93,20011,,
2023-04-05T19:30:00,Wednesday,Atlanta Hawks,134,Washington Wizards,116,20011,,
2023-04-05T19:30:00,Wednesday,Milwaukee Bucks,105,Chicago Bulls,92,20011,,
2023-04-05T20:00:00,Wednesday,New Orleans Pelicans,138,Memphis Grizzlies,131,20011,OT,
2023-04-05T20:30:00,Wednesday,Dallas Mavericks,123,Sacramento Kings,119,20011,,
2023-04-05T22:00:00,Wednesday,Los Angeles Clippers,125,Los Angeles Lakers,118,20011,,
2023-04-06T19:00:00,Thursday,Orlando Magic,94,Cleveland Cavaliers,118,20011,,
2023-04-06T19:30:00,Thursday,Philadelphia 76ers,101,Miami Heat,129,20011,,
2023-04-06T20:00:00,Thursday,San Antonio Spurs,129,Portland Trail Blazers,127,20011,,
2023-04-06T21:00:00,Thursday,Utah Jazz,98,Oklahoma City Thunder,114,20011,,
2023-04-06T22:00:00,Thursday,Phoenix Suns,119,Denver Nuggets,115,20011,,
2023-04-07T19:00:00,Friday,Indiana Pacers,115,Detroit Pistons,122,20011,,
